127.0.0.1 - - [20/Nov/2024:09:24:46 +0900] "GET / HTTP/1.1" 404 808
0:0:0:0:0:0:0:1 - - [20/Nov/2024:11:47:02 +0900] "GET /favicon.ico HTTP/1.1" 404 819
0:0:0:0:0:0:0:1 - - [20/Nov/2024:11:47:02 +0900] "GET /StudyJavascript/js12_1114_final/final_exam_answer.html HTTP/1.1" 200 9291
0:0:0:0:0:0:0:1 - - [20/Nov/2024:11:47:02 +0900] "GET /StudyJavascript/js12_1114_final/profile_img/pengsu.jpg HTTP/1.1" 404 874
0:0:0:0:0:0:0:1 - - [20/Nov/2024:11:47:02 +0900] "GET /favicon.ico HTTP/1.1" 404 819
0:0:0:0:0:0:0:1 - - [20/Nov/2024:11:47:02 +0900] "GET /StudyJavascript/js12_1114_final/final_exam_answer.html HTTP/1.1" 200 9291
0:0:0:0:0:0:0:1 - - [20/Nov/2024:11:47:02 +0900] "GET /StudyJavascript/js12_1114_final/profile_img/pengsu.jpg HTTP/1.1" 404 874
0:0:0:0:0:0:0:1 - - [20/Nov/2024:11:47:02 +0900] "GET /favicon.ico HTTP/1.1" 404 819
0:0:0:0:0:0:0:1 - - [20/Nov/2024:11:47:02 +0900] "GET /StudyJavascript/js12_1114_final/final_exam_answer.html HTTP/1.1" 200 9291
0:0:0:0:0:0:0:1 - - [20/Nov/2024:11:47:02 +0900] "GET /StudyJavascript/js12_1114_final/profile_img/pengsu.jpg HTTP/1.1" 404 874
0:0:0:0:0:0:0:1 - - [20/Nov/2024:11:47:02 +0900] "GET /favicon.ico HTTP/1.1" 404 819
0:0:0:0:0:0:0:1 - - [20/Nov/2024:11:47:02 +0900] "GET /StudyJavascript/js12_1114_final/final_exam_answer.html HTTP/1.1" 200 9291
0:0:0:0:0:0:0:1 - - [20/Nov/2024:11:47:02 +0900] "GET /StudyJavascript/js12_1114_final/profile_img/pengsu.jpg HTTP/1.1" 404 874
0:0:0:0:0:0:0:1 - - [20/Nov/2024:11:47:02 +0900] "GET /favicon.ico HTTP/1.1" 404 819
0:0:0:0:0:0:0:1 - - [20/Nov/2024:11:47:02 +0900] "GET /StudyJavascript/js12_1114_final/final_exam_answer.html HTTP/1.1" 200 9291
0:0:0:0:0:0:0:1 - - [20/Nov/2024:11:47:02 +0900] "GET /StudyJavascript/js12_1114_final/profile_img/pengsu.jpg HTTP/1.1" 404 874
0:0:0:0:0:0:0:1 - - [20/Nov/2024:11:47:02 +0900] "GET /favicon.ico HTTP/1.1" 404 819
0:0:0:0:0:0:0:1 - - [20/Nov/2024:11:47:02 +0900] "GET /StudyJavascript/js12_1114_final/final_exam_answer.html HTTP/1.1" 200 9291
0:0:0:0:0:0:0:1 - - [20/Nov/2024:11:47:02 +0900] "GET /StudyJavascript/js12_1114_final/profile_img/pengsu.jpg HTTP/1.1" 404 874
0:0:0:0:0:0:0:1 - - [20/Nov/2024:11:47:02 +0900] "GET /favicon.ico HTTP/1.1" 404 819
0:0:0:0:0:0:0:1 - - [20/Nov/2024:11:47:03 +0900] "GET /StudyJavascript/js12_1114_final/final_exam_answer.html HTTP/1.1" 200 9291
0:0:0:0:0:0:0:1 - - [20/Nov/2024:11:47:03 +0900] "GET /StudyJavascript/js12_1114_final/profile_img/pengsu.jpg HTTP/1.1" 404 874
0:0:0:0:0:0:0:1 - - [20/Nov/2024:11:47:03 +0900] "GET /favicon.ico HTTP/1.1" 404 819
0:0:0:0:0:0:0:1 - - [20/Nov/2024:11:47:03 +0900] "GET /StudyJavascript/js12_1114_final/final_exam_answer.html HTTP/1.1" 200 9291
0:0:0:0:0:0:0:1 - - [20/Nov/2024:11:47:03 +0900] "GET /StudyJavascript/js12_1114_final/profile_img/pengsu.jpg HTTP/1.1" 404 874
0:0:0:0:0:0:0:1 - - [20/Nov/2024:11:47:03 +0900] "GET /favicon.ico HTTP/1.1" 404 819
0:0:0:0:0:0:0:1 - - [20/Nov/2024:11:47:03 +0900] "GET /StudyJavascript/js12_1114_final/final_exam_answer.html HTTP/1.1" 200 9291
0:0:0:0:0:0:0:1 - - [20/Nov/2024:11:47:03 +0900] "GET /StudyJavascript/js12_1114_final/profile_img/pengsu.jpg HTTP/1.1" 404 874
0:0:0:0:0:0:0:1 - - [20/Nov/2024:11:47:03 +0900] "GET /favicon.ico HTTP/1.1" 404 819
0:0:0:0:0:0:0:1 - - [20/Nov/2024:11:47:03 +0900] "GET /StudyJavascript/js12_1114_final/final_exam_answer.html HTTP/1.1" 200 9291
0:0:0:0:0:0:0:1 - - [20/Nov/2024:11:47:03 +0900] "GET /StudyJavascript/js12_1114_final/profile_img/pengsu.jpg HTTP/1.1" 404 874
0:0:0:0:0:0:0:1 - - [20/Nov/2024:11:47:03 +0900] "GET /favicon.ico HTTP/1.1" 404 819
0:0:0:0:0:0:0:1 - - [20/Nov/2024:11:47:03 +0900] "GET /StudyJavascript/js12_1114_final/final_exam_answer.html HTTP/1.1" 200 9291
0:0:0:0:0:0:0:1 - - [20/Nov/2024:11:47:03 +0900] "GET /StudyJavascript/js12_1114_final/profile_img/pengsu.jpg HTTP/1.1" 404 874
0:0:0:0:0:0:0:1 - - [20/Nov/2024:11:47:03 +0900] "GET /favicon.ico HTTP/1.1" 404 819
0:0:0:0:0:0:0:1 - - [20/Nov/2024:11:47:03 +0900] "GET /StudyJavascript/js12_1114_final/final_exam_answer.html HTTP/1.1" 200 9291
0:0:0:0:0:0:0:1 - - [20/Nov/2024:11:47:03 +0900] "GET /StudyJavascript/js12_1114_final/profile_img/pengsu.jpg HTTP/1.1" 404 874
0:0:0:0:0:0:0:1 - - [20/Nov/2024:11:47:03 +0900] "GET /favicon.ico HTTP/1.1" 404 819
0:0:0:0:0:0:0:1 - - [20/Nov/2024:11:48:40 +0900] "GET /StudyJavascript/js12_1114_final/final_exam_answer.html HTTP/1.1" 200 9394
0:0:0:0:0:0:0:1 - - [20/Nov/2024:11:48:40 +0900] "GET /StudyJavascript/js12_1114_final/profile_img/pengsu.jpg HTTP/1.1" 404 874
0:0:0:0:0:0:0:1 - - [20/Nov/2024:11:48:40 +0900] "GET /favicon.ico HTTP/1.1" 404 819
0:0:0:0:0:0:0:1 - - [20/Nov/2024:11:49:43 +0900] "GET /StudyJavascript/js12_1114_final/final_exam_answer.html HTTP/1.1" 200 9459
0:0:0:0:0:0:0:1 - - [20/Nov/2024:11:49:43 +0900] "GET /StudyJavascript/js12_1114_final/profile_img/pengsu.jpg HTTP/1.1" 404 874
0:0:0:0:0:0:0:1 - - [20/Nov/2024:11:49:43 +0900] "GET /favicon.ico HTTP/1.1" 404 819
0:0:0:0:0:0:0:1 - - [20/Nov/2024:11:49:45 +0900] "GET /StudyJavascript/js12_1114_final/final_exam_answer.html HTTP/1.1" 200 9459
0:0:0:0:0:0:0:1 - - [20/Nov/2024:11:49:45 +0900] "GET /StudyJavascript/js12_1114_final/profile_img/pengsu.jpg HTTP/1.1" 404 874
0:0:0:0:0:0:0:1 - - [20/Nov/2024:11:49:45 +0900] "GET /favicon.ico HTTP/1.1" 404 819
0:0:0:0:0:0:0:1 - - [20/Nov/2024:11:49:45 +0900] "GET /StudyJavascript/js12_1114_final/final_exam_answer.html HTTP/1.1" 200 9459
0:0:0:0:0:0:0:1 - - [20/Nov/2024:11:49:45 +0900] "GET /StudyJavascript/js12_1114_final/profile_img/pengsu.jpg HTTP/1.1" 404 874
0:0:0:0:0:0:0:1 - - [20/Nov/2024:11:49:45 +0900] "GET /favicon.ico HTTP/1.1" 404 819
0:0:0:0:0:0:0:1 - - [20/Nov/2024:11:49:45 +0900] "GET /StudyJavascript/js12_1114_final/final_exam_answer.html HTTP/1.1" 200 9459
0:0:0:0:0:0:0:1 - - [20/Nov/2024:11:49:45 +0900] "GET /StudyJavascript/js12_1114_final/profile_img/pengsu.jpg HTTP/1.1" 404 874
0:0:0:0:0:0:0:1 - - [20/Nov/2024:11:49:45 +0900] "GET /favicon.ico HTTP/1.1" 404 819
0:0:0:0:0:0:0:1 - - [20/Nov/2024:11:52:33 +0900] "GET /StudyJavascript/js12_1114_final/final_exam_answer.html HTTP/1.1" 200 9582
0:0:0:0:0:0:0:1 - - [20/Nov/2024:11:52:33 +0900] "GET /StudyJavascript/js12_1114_final/profile_img/pengsu.jpg HTTP/1.1" 404 874
0:0:0:0:0:0:0:1 - - [20/Nov/2024:11:52:33 +0900] "GET /favicon.ico HTTP/1.1" 404 819
0:0:0:0:0:0:0:1 - - [20/Nov/2024:11:52:33 +0900] "GET /StudyJavascript/js12_1114_final/final_exam_answer.html HTTP/1.1" 200 9582
0:0:0:0:0:0:0:1 - - [20/Nov/2024:11:52:33 +0900] "GET /StudyJavascript/js12_1114_final/profile_img/pengsu.jpg HTTP/1.1" 404 874
0:0:0:0:0:0:0:1 - - [20/Nov/2024:11:52:33 +0900] "GET /favicon.ico HTTP/1.1" 404 819
0:0:0:0:0:0:0:1 - - [20/Nov/2024:11:52:33 +0900] "GET /StudyJavascript/js12_1114_final/final_exam_answer.html HTTP/1.1" 200 9582
0:0:0:0:0:0:0:1 - - [20/Nov/2024:11:52:33 +0900] "GET /StudyJavascript/js12_1114_final/profile_img/pengsu.jpg HTTP/1.1" 404 874
0:0:0:0:0:0:0:1 - - [20/Nov/2024:11:52:33 +0900] "GET /favicon.ico HTTP/1.1" 404 819
0:0:0:0:0:0:0:1 - - [20/Nov/2024:11:52:34 +0900] "GET /StudyJavascript/js12_1114_final/final_exam_answer.html HTTP/1.1" 200 9582
0:0:0:0:0:0:0:1 - - [20/Nov/2024:11:52:34 +0900] "GET /StudyJavascript/js12_1114_final/profile_img/pengsu.jpg HTTP/1.1" 404 874
0:0:0:0:0:0:0:1 - - [20/Nov/2024:11:52:34 +0900] "GET /favicon.ico HTTP/1.1" 404 819
0:0:0:0:0:0:0:1 - - [20/Nov/2024:11:52:34 +0900] "GET /StudyJavascript/js12_1114_final/final_exam_answer.html HTTP/1.1" 200 9582
0:0:0:0:0:0:0:1 - - [20/Nov/2024:11:52:34 +0900] "GET /StudyJavascript/js12_1114_final/profile_img/pengsu.jpg HTTP/1.1" 404 874
0:0:0:0:0:0:0:1 - - [20/Nov/2024:11:52:34 +0900] "GET /favicon.ico HTTP/1.1" 404 819
0:0:0:0:0:0:0:1 - - [20/Nov/2024:11:54:19 +0900] "GET /StudyJavascript/js12_1114_final/final_exam_answer.html HTTP/1.1" 200 9588
0:0:0:0:0:0:0:1 - - [20/Nov/2024:11:54:19 +0900] "GET /StudyJavascript/js12_1114_final/profile_img/pengsu.jpg HTTP/1.1" 404 874
0:0:0:0:0:0:0:1 - - [20/Nov/2024:11:54:19 +0900] "GET /favicon.ico HTTP/1.1" 404 819
0:0:0:0:0:0:0:1 - - [20/Nov/2024:11:54:19 +0900] "GET /StudyJavascript/js12_1114_final/final_exam_answer.html HTTP/1.1" 200 9588
0:0:0:0:0:0:0:1 - - [20/Nov/2024:11:54:19 +0900] "GET /StudyJavascript/js12_1114_final/profile_img/pengsu.jpg HTTP/1.1" 404 874
0:0:0:0:0:0:0:1 - - [20/Nov/2024:11:54:19 +0900] "GET /favicon.ico HTTP/1.1" 404 819
0:0:0:0:0:0:0:1 - - [20/Nov/2024:11:54:19 +0900] "GET /StudyJavascript/js12_1114_final/final_exam_answer.html HTTP/1.1" 200 9588
0:0:0:0:0:0:0:1 - - [20/Nov/2024:11:54:19 +0900] "GET /StudyJavascript/js12_1114_final/profile_img/pengsu.jpg HTTP/1.1" 404 874
0:0:0:0:0:0:0:1 - - [20/Nov/2024:11:54:19 +0900] "GET /favicon.ico HTTP/1.1" 404 819
0:0:0:0:0:0:0:1 - - [20/Nov/2024:11:56:23 +0900] "GET /StudyJavascript/js12_1114_final/final_exam_answer.html HTTP/1.1" 200 9775
0:0:0:0:0:0:0:1 - - [20/Nov/2024:11:56:23 +0900] "GET /StudyJavascript/js12_1114_final/profile_img/pengsu.jpg HTTP/1.1" 404 874
0:0:0:0:0:0:0:1 - - [20/Nov/2024:11:56:23 +0900] "GET /favicon.ico HTTP/1.1" 404 819
0:0:0:0:0:0:0:1 - - [20/Nov/2024:11:56:23 +0900] "GET /StudyJavascript/js12_1114_final/final_exam_answer.html HTTP/1.1" 200 9775
0:0:0:0:0:0:0:1 - - [20/Nov/2024:11:56:23 +0900] "GET /StudyJavascript/js12_1114_final/profile_img/pengsu.jpg HTTP/1.1" 404 874
0:0:0:0:0:0:0:1 - - [20/Nov/2024:11:56:23 +0900] "GET /favicon.ico HTTP/1.1" 404 819
0:0:0:0:0:0:0:1 - - [20/Nov/2024:11:56:23 +0900] "GET /StudyJavascript/js12_1114_final/final_exam_answer.html HTTP/1.1" 200 9775
0:0:0:0:0:0:0:1 - - [20/Nov/2024:11:56:23 +0900] "GET /StudyJavascript/js12_1114_final/profile_img/pengsu.jpg HTTP/1.1" 404 874
0:0:0:0:0:0:0:1 - - [20/Nov/2024:11:56:23 +0900] "GET /favicon.ico HTTP/1.1" 404 819
0:0:0:0:0:0:0:1 - - [20/Nov/2024:11:56:24 +0900] "GET /StudyJavascript/js12_1114_final/final_exam_answer.html HTTP/1.1" 200 9775
0:0:0:0:0:0:0:1 - - [20/Nov/2024:11:56:24 +0900] "GET /StudyJavascript/js12_1114_final/profile_img/pengsu.jpg HTTP/1.1" 404 874
0:0:0:0:0:0:0:1 - - [20/Nov/2024:11:56:24 +0900] "GET /favicon.ico HTTP/1.1" 404 819
0:0:0:0:0:0:0:1 - - [20/Nov/2024:11:56:38 +0900] "GET /StudyJavascript/js12_1114_final/final_exam_answer.html HTTP/1.1" 200 9775
0:0:0:0:0:0:0:1 - - [20/Nov/2024:11:56:38 +0900] "GET /StudyJavascript/js12_1114_final/profile_img/pengsu.jpg HTTP/1.1" 404 874
0:0:0:0:0:0:0:1 - - [20/Nov/2024:11:56:38 +0900] "GET /favicon.ico HTTP/1.1" 404 819
0:0:0:0:0:0:0:1 - - [20/Nov/2024:11:57:58 +0900] "GET /StudyJavascript/images/1.jpg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [20/Nov/2024:11:58:23 +0900] "GET /StudyJavascript/js12_1114_final/final_exam_answer.html HTTP/1.1" 200 9755
0:0:0:0:0:0:0:1 - - [20/Nov/2024:11:58:23 +0900] "GET /StudyJavascript/js12_1114_final/profile_img/pengsu.jpg HTTP/1.1" 404 874
0:0:0:0:0:0:0:1 - - [20/Nov/2024:11:58:23 +0900] "GET /favicon.ico HTTP/1.1" 404 819
0:0:0:0:0:0:0:1 - - [20/Nov/2024:11:58:23 +0900] "GET /StudyJavascript/js12_1114_final/final_exam_answer.html HTTP/1.1" 200 9755
0:0:0:0:0:0:0:1 - - [20/Nov/2024:11:58:23 +0900] "GET /StudyJavascript/js12_1114_final/profile_img/pengsu.jpg HTTP/1.1" 404 874
0:0:0:0:0:0:0:1 - - [20/Nov/2024:11:58:23 +0900] "GET /favicon.ico HTTP/1.1" 404 819
0:0:0:0:0:0:0:1 - - [20/Nov/2024:11:58:23 +0900] "GET /StudyJavascript/js12_1114_final/final_exam_answer.html HTTP/1.1" 200 9755
0:0:0:0:0:0:0:1 - - [20/Nov/2024:11:58:23 +0900] "GET /StudyJavascript/js12_1114_final/profile_img/pengsu.jpg HTTP/1.1" 404 874
0:0:0:0:0:0:0:1 - - [20/Nov/2024:11:58:23 +0900] "GET /favicon.ico HTTP/1.1" 404 819
0:0:0:0:0:0:0:1 - - [20/Nov/2024:11:58:23 +0900] "GET /StudyJavascript/js12_1114_final/final_exam_answer.html HTTP/1.1" 200 9755
0:0:0:0:0:0:0:1 - - [20/Nov/2024:11:58:23 +0900] "GET /StudyJavascript/js12_1114_final/profile_img/pengsu.jpg HTTP/1.1" 404 874
0:0:0:0:0:0:0:1 - - [20/Nov/2024:11:58:23 +0900] "GET /favicon.ico HTTP/1.1" 404 819
0:0:0:0:0:0:0:1 - - [20/Nov/2024:11:58:23 +0900] "GET /StudyJavascript/js12_1114_final/final_exam_answer.html HTTP/1.1" 200 9755
0:0:0:0:0:0:0:1 - - [20/Nov/2024:11:58:23 +0900] "GET /StudyJavascript/js12_1114_final/profile_img/pengsu.jpg HTTP/1.1" 404 874
0:0:0:0:0:0:0:1 - - [20/Nov/2024:11:58:23 +0900] "GET /favicon.ico HTTP/1.1" 404 819
0:0:0:0:0:0:0:1 - - [20/Nov/2024:11:58:25 +0900] "GET /StudyJavascript/images/rabbit.png HTTP/1.1" 200 33383
0:0:0:0:0:0:0:1 - - [20/Nov/2024:12:00:55 +0900] "GET /StudyJavascript/js12_1114_final/final_exam_answer.html HTTP/1.1" 200 9854
0:0:0:0:0:0:0:1 - - [20/Nov/2024:12:00:55 +0900] "GET /StudyJavascript/js12_1114_final/profile_img/pengsu.jpg HTTP/1.1" 404 874
0:0:0:0:0:0:0:1 - - [20/Nov/2024:12:00:55 +0900] "GET /favicon.ico HTTP/1.1" 404 819
0:0:0:0:0:0:0:1 - - [20/Nov/2024:12:00:55 +0900] "GET /StudyJavascript/js12_1114_final/final_exam_answer.html HTTP/1.1" 200 9854
0:0:0:0:0:0:0:1 - - [20/Nov/2024:12:00:55 +0900] "GET /StudyJavascript/js12_1114_final/profile_img/pengsu.jpg HTTP/1.1" 404 874
0:0:0:0:0:0:0:1 - - [20/Nov/2024:12:00:55 +0900] "GET /favicon.ico HTTP/1.1" 404 819
0:0:0:0:0:0:0:1 - - [20/Nov/2024:12:00:56 +0900] "GET /StudyJavascript/js12_1114_final/final_exam_answer.html HTTP/1.1" 200 9854
0:0:0:0:0:0:0:1 - - [20/Nov/2024:12:00:56 +0900] "GET /StudyJavascript/js12_1114_final/profile_img/pengsu.jpg HTTP/1.1" 404 874
0:0:0:0:0:0:0:1 - - [20/Nov/2024:12:00:56 +0900] "GET /favicon.ico HTTP/1.1" 404 819
0:0:0:0:0:0:0:1 - - [20/Nov/2024:12:00:56 +0900] "GET /StudyJavascript/js12_1114_final/final_exam_answer.html HTTP/1.1" 200 9854
0:0:0:0:0:0:0:1 - - [20/Nov/2024:12:00:56 +0900] "GET /StudyJavascript/js12_1114_final/profile_img/pengsu.jpg HTTP/1.1" 404 874
0:0:0:0:0:0:0:1 - - [20/Nov/2024:12:00:56 +0900] "GET /favicon.ico HTTP/1.1" 404 819
0:0:0:0:0:0:0:1 - - [20/Nov/2024:12:01:09 +0900] "GET /StudyJavascript/js12_1114_final/final_exam_answer.html HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [20/Nov/2024:12:01:09 +0900] "GET /StudyJavascript/js12_1114_final/profile_img/pengsu.jpg HTTP/1.1" 404 874
0:0:0:0:0:0:0:1 - - [20/Nov/2024:12:01:37 +0900] "GET /StudyJavascript/js12_1114_final/final_exam_answer.html HTTP/1.1" 200 9856
0:0:0:0:0:0:0:1 - - [20/Nov/2024:12:01:37 +0900] "GET /StudyJavascript/js12_1114_final/profile_img/pengsu.jpg HTTP/1.1" 404 874
0:0:0:0:0:0:0:1 - - [20/Nov/2024:12:01:37 +0900] "GET /favicon.ico HTTP/1.1" 404 819
0:0:0:0:0:0:0:1 - - [20/Nov/2024:12:02:13 +0900] "GET /StudyJavascript/js12_1114_final/final_exam_answer.html HTTP/1.1" 200 9842
0:0:0:0:0:0:0:1 - - [20/Nov/2024:12:02:13 +0900] "GET /StudyJavascript/js12_1114_final/profile_img/pengsu.jpg HTTP/1.1" 404 874
0:0:0:0:0:0:0:1 - - [20/Nov/2024:12:02:13 +0900] "GET /favicon.ico HTTP/1.1" 404 819
0:0:0:0:0:0:0:1 - - [20/Nov/2024:12:20:05 +0900] "GET /StudyJavascript/js12_1114_final/final_exam_result.html?name=&id=&passwd=&passwd2=&jumin1=&jumin2=&postCode=&address1=&address2=&email1=&email2=&emailDomain=&job=&motivation= HTTP/1.1" 404 870
0:0:0:0:0:0:0:1 - - [20/Nov/2024:12:20:55 +0900] "GET /StudyJavascript/js12_1114_final/final_exam_answer.html HTTP/1.1" 200 9907
0:0:0:0:0:0:0:1 - - [20/Nov/2024:12:20:55 +0900] "GET /StudyJavascript/js12_1114_final/profile_img/pengsu.jpg HTTP/1.1" 404 874
0:0:0:0:0:0:0:1 - - [20/Nov/2024:12:20:55 +0900] "GET /favicon.ico HTTP/1.1" 404 819
0:0:0:0:0:0:0:1 - - [20/Nov/2024:12:20:55 +0900] "GET /StudyJavascript/js12_1114_final/final_exam_answer.html HTTP/1.1" 200 9907
0:0:0:0:0:0:0:1 - - [20/Nov/2024:12:20:55 +0900] "GET /StudyJavascript/js12_1114_final/profile_img/pengsu.jpg HTTP/1.1" 404 874
0:0:0:0:0:0:0:1 - - [20/Nov/2024:12:20:55 +0900] "GET /favicon.ico HTTP/1.1" 404 819
0:0:0:0:0:0:0:1 - - [20/Nov/2024:12:20:56 +0900] "GET /StudyJavascript/js12_1114_final/final_exam_answer.html HTTP/1.1" 200 9907
0:0:0:0:0:0:0:1 - - [20/Nov/2024:12:20:56 +0900] "GET /StudyJavascript/js12_1114_final/profile_img/pengsu.jpg HTTP/1.1" 404 874
0:0:0:0:0:0:0:1 - - [20/Nov/2024:12:20:56 +0900] "GET /favicon.ico HTTP/1.1" 404 819
0:0:0:0:0:0:0:1 - - [20/Nov/2024:12:20:56 +0900] "GET /StudyJavascript/js12_1114_final/final_exam_answer.html HTTP/1.1" 200 9907
0:0:0:0:0:0:0:1 - - [20/Nov/2024:12:20:56 +0900] "GET /StudyJavascript/js12_1114_final/profile_img/pengsu.jpg HTTP/1.1" 404 874
0:0:0:0:0:0:0:1 - - [20/Nov/2024:12:20:56 +0900] "GET /favicon.ico HTTP/1.1" 404 819
0:0:0:0:0:0:0:1 - - [20/Nov/2024:12:20:56 +0900] "GET /StudyJavascript/js12_1114_final/final_exam_answer.html HTTP/1.1" 200 9907
0:0:0:0:0:0:0:1 - - [20/Nov/2024:12:20:56 +0900] "GET /StudyJavascript/js12_1114_final/profile_img/pengsu.jpg HTTP/1.1" 404 874
0:0:0:0:0:0:0:1 - - [20/Nov/2024:12:20:56 +0900] "GET /favicon.ico HTTP/1.1" 404 819
0:0:0:0:0:0:0:1 - - [20/Nov/2024:12:20:56 +0900] "GET /StudyJavascript/js12_1114_final/final_exam_answer.html HTTP/1.1" 200 9907
0:0:0:0:0:0:0:1 - - [20/Nov/2024:12:20:56 +0900] "GET /StudyJavascript/js12_1114_final/profile_img/pengsu.jpg HTTP/1.1" 404 874
0:0:0:0:0:0:0:1 - - [20/Nov/2024:12:20:56 +0900] "GET /favicon.ico HTTP/1.1" 404 819
0:0:0:0:0:0:0:1 - - [20/Nov/2024:12:20:56 +0900] "GET /StudyJavascript/js12_1114_final/final_exam_answer.html HTTP/1.1" 200 9907
0:0:0:0:0:0:0:1 - - [20/Nov/2024:12:20:56 +0900] "GET /StudyJavascript/js12_1114_final/profile_img/pengsu.jpg HTTP/1.1" 404 874
0:0:0:0:0:0:0:1 - - [20/Nov/2024:12:20:56 +0900] "GET /favicon.ico HTTP/1.1" 404 819
0:0:0:0:0:0:0:1 - - [20/Nov/2024:12:20:56 +0900] "GET /StudyJavascript/js12_1114_final/final_exam_answer.html HTTP/1.1" 200 9907
0:0:0:0:0:0:0:1 - - [20/Nov/2024:12:20:56 +0900] "GET /StudyJavascript/js12_1114_final/profile_img/pengsu.jpg HTTP/1.1" 404 874
0:0:0:0:0:0:0:1 - - [20/Nov/2024:12:20:56 +0900] "GET /favicon.ico HTTP/1.1" 404 819
0:0:0:0:0:0:0:1 - - [20/Nov/2024:12:20:57 +0900] "GET /StudyJavascript/js12_1114_final/final_exam_answer.html HTTP/1.1" 200 9907
0:0:0:0:0:0:0:1 - - [20/Nov/2024:12:20:57 +0900] "GET /StudyJavascript/js12_1114_final/profile_img/pengsu.jpg HTTP/1.1" 404 874
0:0:0:0:0:0:0:1 - - [20/Nov/2024:12:20:57 +0900] "GET /favicon.ico HTTP/1.1" 404 819
0:0:0:0:0:0:0:1 - - [20/Nov/2024:12:21:05 +0900] "GET /StudyJavascript/js12_1114_final/final_exam_answer.html HTTP/1.1" 200 9907
0:0:0:0:0:0:0:1 - - [20/Nov/2024:12:21:05 +0900] "GET /StudyJavascript/js12_1114_final/profile_img/pengsu.jpg HTTP/1.1" 404 874
0:0:0:0:0:0:0:1 - - [20/Nov/2024:12:21:05 +0900] "GET /favicon.ico HTTP/1.1" 404 819
0:0:0:0:0:0:0:1 - - [20/Nov/2024:12:21:05 +0900] "GET /StudyJavascript/js12_1114_final/final_exam_answer.html HTTP/1.1" 200 9907
0:0:0:0:0:0:0:1 - - [20/Nov/2024:12:21:05 +0900] "GET /StudyJavascript/js12_1114_final/profile_img/pengsu.jpg HTTP/1.1" 404 874
0:0:0:0:0:0:0:1 - - [20/Nov/2024:12:21:05 +0900] "GET /favicon.ico HTTP/1.1" 404 819
0:0:0:0:0:0:0:1 - - [20/Nov/2024:12:21:06 +0900] "GET /StudyJavascript/js12_1114_final/final_exam_answer.html HTTP/1.1" 200 9907
0:0:0:0:0:0:0:1 - - [20/Nov/2024:12:21:06 +0900] "GET /StudyJavascript/js12_1114_final/profile_img/pengsu.jpg HTTP/1.1" 404 874
0:0:0:0:0:0:0:1 - - [20/Nov/2024:12:21:06 +0900] "GET /favicon.ico HTTP/1.1" 404 819
0:0:0:0:0:0:0:1 - - [20/Nov/2024:12:21:06 +0900] "GET /StudyJavascript/js12_1114_final/final_exam_answer.html HTTP/1.1" 200 9907
0:0:0:0:0:0:0:1 - - [20/Nov/2024:12:21:06 +0900] "GET /StudyJavascript/js12_1114_final/profile_img/pengsu.jpg HTTP/1.1" 404 874
0:0:0:0:0:0:0:1 - - [20/Nov/2024:12:21:06 +0900] "GET /favicon.ico HTTP/1.1" 404 819
0:0:0:0:0:0:0:1 - - [20/Nov/2024:12:21:10 +0900] "GET /StudyJavascript/js12_1114_final/final_exam_answer.html HTTP/1.1" 200 9906
0:0:0:0:0:0:0:1 - - [20/Nov/2024:12:21:10 +0900] "GET /StudyJavascript/js12_1114_final/profile_img/pengsu.jpg HTTP/1.1" 404 874
0:0:0:0:0:0:0:1 - - [20/Nov/2024:12:21:10 +0900] "GET /favicon.ico HTTP/1.1" 404 819
0:0:0:0:0:0:0:1 - - [20/Nov/2024:12:21:10 +0900] "GET /StudyJavascript/js12_1114_final/final_exam_answer.html HTTP/1.1" 200 9906
0:0:0:0:0:0:0:1 - - [20/Nov/2024:12:21:10 +0900] "GET /StudyJavascript/js12_1114_final/profile_img/pengsu.jpg HTTP/1.1" 404 874
0:0:0:0:0:0:0:1 - - [20/Nov/2024:12:21:10 +0900] "GET /favicon.ico HTTP/1.1" 404 819
0:0:0:0:0:0:0:1 - - [20/Nov/2024:12:21:11 +0900] "GET /StudyJavascript/js12_1114_final/final_exam_answer.html HTTP/1.1" 200 9906
0:0:0:0:0:0:0:1 - - [20/Nov/2024:12:21:11 +0900] "GET /StudyJavascript/js12_1114_final/profile_img/pengsu.jpg HTTP/1.1" 404 874
0:0:0:0:0:0:0:1 - - [20/Nov/2024:12:21:11 +0900] "GET /favicon.ico HTTP/1.1" 404 819
0:0:0:0:0:0:0:1 - - [20/Nov/2024:12:21:11 +0900] "GET /StudyJavascript/js12_1114_final/final_exam_answer.html HTTP/1.1" 200 9906
0:0:0:0:0:0:0:1 - - [20/Nov/2024:12:21:11 +0900] "GET /StudyJavascript/js12_1114_final/profile_img/pengsu.jpg HTTP/1.1" 404 874
0:0:0:0:0:0:0:1 - - [20/Nov/2024:12:21:11 +0900] "GET /favicon.ico HTTP/1.1" 404 819
0:0:0:0:0:0:0:1 - - [20/Nov/2024:12:21:11 +0900] "GET /StudyJavascript/js12_1114_final/final_exam_answer.html HTTP/1.1" 200 9906
